id;codigo_estacion;estacion;tramo_horario;numero_de_prestamos;numero_de_devoluciones;fecha_creacion;fecha_baja
926;39;39_AVDA. PERIS Y VALERO;13H - 14H;1566;1648;20230530;NA
929;39;39_AVDA. PERIS Y VALERO;16H - 17H;1544;1664;20230530;NA
932;39;39_AVDA. PERIS Y VALERO;19H - 20H;1763;2005;20230530;NA
933;39;39_AVDA. PERIS Y VALERO;20H - 21H;1351;1927;20230530;NA
934;39;39_AVDA. PERIS Y VALERO;21H - 22H;938;1331;20230530;NA
935;39;39_AVDA. PERIS Y VALERO;22H - 23H;596;741;20230530;NA
939;40;40_CALLE_BARCAS_FRENTE _TEATRO_PRINCIPAL;02H - 03H;41;18;20230530;NA
940;40;40_CALLE_BARCAS_FRENTE _TEATRO_PRINCIPAL;03H - 04H;28;19;20230530;NA
941;40;40_CALLE_BARCAS_FRENTE _TEATRO_PRINCIPAL;04H - 05H;8;6;20230530;NA
949;40;40_CALLE_BARCAS_FRENTE _TEATRO_PRINCIPAL;12H - 13H;233;303;20230530;NA
956;40;40_CALLE_BARCAS_FRENTE _TEATRO_PRINCIPAL;19H - 20H;404;309;20230530;NA
959;40;40_CALLE_BARCAS_FRENTE _TEATRO_PRINCIPAL;22H - 23H;247;119;20230530;NA
962;41;41_AVDA. GRAL. URRUTIA;01H - 02H;56;277;20230530;NA
967;41;41_AVDA. GRAL. URRUTIA;06H - 07H;674;64;20230530;NA
968;41;41_AVDA. GRAL. URRUTIA;07H - 08H;1064;161;20230530;NA
970;41;41_AVDA. GRAL. URRUTIA;09H - 10H;689;523;20230530;NA
976;41;41_AVDA. GRAL. URRUTIA;15H - 16H;907;985;20230530;NA
978;41;41_AVDA. GRAL. URRUTIA;17H - 18H;742;924;20230530;NA
980;41;41_AVDA. GRAL. URRUTIA;19H - 20H;832;1025;20230530;NA
981;41;41_AVDA. GRAL. URRUTIA;20H - 21H;521;970;20230530;NA
984;41;41_AVDA. GRAL. URRUTIA;23H - 24H;175;316;20230530;NA
986;42;42_AVDA. DE LA PLATA;01H - 02H;109;139;20230530;NA
989;42;42_AVDA. DE LA PLATA;04H - 05H;61;22;20230530;NA
994;42;42_AVDA. DE LA PLATA;09H - 10H;781;843;20230530;NA
996;42;42_AVDA. DE LA PLATA;11H - 12H;994;1019;20230530;NA
997;42;42_AVDA. DE LA PLATA;12H - 13H;956;1182;20230530;NA
999;42;42_AVDA. DE LA PLATA;14H - 15H;1163;1524;20230530;NA
1000;42;42_AVDA. DE LA PLATA;15H - 16H;1317;1428;20230530;NA
1001;42;42_AVDA. DE LA PLATA;16H - 17H;1078;973;20230530;NA
1002;42;42_AVDA. DE LA PLATA;17H - 18H;1133;1124;20230530;NA
1006;42;42_AVDA. DE LA PLATA;21H - 22H;1006;818;20230530;NA
1009;43;43_C/ DE ORIENTE;00H - 01H;128;338;20230530;NA
1010;43;43_C/ DE ORIENTE;01H - 02H;38;189;20230530;NA
1013;43;43_C/ DE ORIENTE;04H - 05H;23;35;20230530;NA
1016;43;43_C/ DE ORIENTE;07H - 08H;904;114;20230530;NA
1017;43;43_C/ DE ORIENTE;08H - 09H;1175;508;20230530;NA
1021;43;43_C/ DE ORIENTE;12H - 13H;590;599;20230530;NA
1022;43;43_C/ DE ORIENTE;13H - 14H;579;940;20230530;NA
1024;43;43_C/ DE ORIENTE;15H - 16H;924;827;20230530;NA
1029;43;43_C/ DE ORIENTE;20H - 21H;588;861;20230530;NA
1033;44;44_AVDA. GRAL. URRUTIA;00H - 01H;55;201;20230530;NA
1035;44;44_AVDA. GRAL. URRUTIA;02H - 03H;16;31;20230530;NA
1042;44;44_AVDA. GRAL. URRUTIA;09H - 10H;523;547;20230530;NA
1047;44;44_AVDA. GRAL. URRUTIA;14H - 15H;1002;811;20230530;NA
1049;44;44_AVDA. GRAL. URRUTIA;16H - 17H;519;665;20230530;NA
1052;44;44_AVDA. GRAL. URRUTIA;19H - 20H;672;766;20230530;NA
1057;45;45_AVDA. GRAL. URRUTIA;00H - 01H;81;168;20230530;NA
1059;45;45_AVDA. GRAL. URRUTIA;02H - 03H;25;62;20230530;NA
1060;45;45_AVDA. GRAL. URRUTIA;03H - 04H;21;132;20230530;NA
1062;45;45_AVDA. GRAL. URRUTIA;05H - 06H;68;44;20230530;NA
1067;45;45_AVDA. GRAL. URRUTIA;10H - 11H;445;358;20230530;NA
1068;45;45_AVDA. GRAL. URRUTIA;11H - 12H;472;440;20230530;NA
1071;45;45_AVDA. GRAL. URRUTIA;14H - 15H;912;1006;20230530;NA
1076;45;45_AVDA. GRAL. URRUTIA;19H - 20H;739;781;20230530;NA
1077;45;45_AVDA. GRAL. URRUTIA;20H - 21H;636;618;20230530;NA
1078;45;45_AVDA. GRAL. URRUTIA;21H - 22H;725;608;20230530;NA
1081;46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;00H - 01H;135;161;20230530;NA
1083;46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;02H - 03H;25;52;20230530;NA
1092;46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;11H - 12H;703;509;20230530;NA
1094;46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;13H - 14H;677;731;20230530;NA
1100;46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;19H - 20H;893;943;20230530;NA
1101;46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;20H - 21H;810;832;20230530;NA
1102;46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;21H - 22H;545;882;20230530;NA
1105;47;47_AVDA. AUTOPISTA DEL SALER;00H - 01H;299;270;20230530;NA
1108;47;47_AVDA. AUTOPISTA DEL SALER;03H - 04H;185;73;20230530;NA
1110;47;47_AVDA. AUTOPISTA DEL SALER;05H - 06H;82;41;20230530;NA
1120;47;47_AVDA. AUTOPISTA DEL SALER;15H - 16H;1636;1399;20230530;NA
1123;47;47_AVDA. AUTOPISTA DEL SALER;18H - 19H;1551;1298;20230530;NA
1126;47;47_AVDA. AUTOPISTA DEL SALER;21H - 22H;798;726;20230530;NA
1128;47;47_AVDA. AUTOPISTA DEL SALER;23H - 24H;380;445;20230530;NA
1129;48;48_AVDA. ANTONIO FERRANDIS;00H - 01H;100;296;20230530;NA
1131;48;48_AVDA. ANTONIO FERRANDIS;02H - 03H;32;31;20230530;NA
1137;48;48_AVDA. ANTONIO FERRANDIS;08H - 09H;424;537;20230530;NA
1139;48;48_AVDA. ANTONIO FERRANDIS;10H - 11H;454;418;20230530;NA
1143;48;48_AVDA. ANTONIO FERRANDIS;14H - 15H;771;876;20230530;NA
1144;48;48_AVDA. ANTONIO FERRANDIS;15H - 16H;501;659;20230530;NA
1145;48;48_AVDA. ANTONIO FERRANDIS;16H - 17H;532;570;20230530;NA
1146;48;48_AVDA. ANTONIO FERRANDIS;17H - 18H;559;606;20230530;NA
1147;48;48_AVDA. ANTONIO FERRANDIS;18H - 19H;738;609;20230530;NA
1148;48;48_AVDA. ANTONIO FERRANDIS;19H - 20H;761;711;20230530;NA
1151;48;48_AVDA. ANTONIO FERRANDIS;22H - 23H;340;225;20230530;NA
1152;48;48_AVDA. ANTONIO FERRANDIS;23H - 24H;147;133;20230530;NA
1156;49;49_C/ RICARDO MUÑOZ SUAY;03H - 04H;8;0;20230530;NA
1157;49;49_C/ RICARDO MUÑOZ SUAY;04H - 05H;1;6;20230530;NA
1162;49;49_C/ RICARDO MUÑOZ SUAY;09H - 10H;220;495;20230530;NA
1164;49;49_C/ RICARDO MUÑOZ SUAY;11H - 12H;747;477;20230530;NA
1167;49;49_C/ RICARDO MUÑOZ SUAY;14H - 15H;1623;535;20230530;NA
1172;49;49_C/ RICARDO MUÑOZ SUAY;19H - 20H;533;409;20230530;NA
1175;49;49_C/ RICARDO MUÑOZ SUAY;22H - 23H;254;69;20230530;NA
1176;49;49_C/ RICARDO MUÑOZ SUAY;23H - 24H;35;23;20230530;NA
1180;50;50_AVDA. AUTOPISTA DEL SALER;03H - 04H;120;35;20230530;NA
1181;50;50_AVDA. AUTOPISTA DEL SALER;04H - 05H;112;18;20230530;NA
1186;50;50_AVDA. AUTOPISTA DEL SALER;09H - 10H;395;1007;20230530;NA
1187;50;50_AVDA. AUTOPISTA DEL SALER;10H - 11H;747;1283;20230530;NA
1188;50;50_AVDA. AUTOPISTA DEL SALER;11H - 12H;1020;1493;20230530;NA
1191;50;50_AVDA. AUTOPISTA DEL SALER;14H - 15H;1387;1262;20230530;NA
1193;50;50_AVDA. AUTOPISTA DEL SALER;16H - 17H;1400;1257;20230530;NA
1194;50;50_AVDA. AUTOPISTA DEL SALER;17H - 18H;1767;1392;20230530;NA
1198;50;50_AVDA. AUTOPISTA DEL SALER;21H - 22H;1004;446;20230530;NA
1200;50;50_AVDA. AUTOPISTA DEL SALER;23H - 24H;475;250;20230530;NA
1201;51;51_PSO. DE LAS MORERAS;00H - 01H;22;23;20230530;NA
1205;51;51_PSO. DE LAS MORERAS;04H - 05H;3;3;20230530;NA
1206;51;51_PSO. DE LAS MORERAS;05H - 06H;6;36;20230530;NA
1207;51;51_PSO. DE LAS MORERAS;06H - 07H;17;137;20230530;NA
1212;51;51_PSO. DE LAS MORERAS;11H - 12H;234;432;20230530;NA
1215;51;51_PSO. DE LAS MORERAS;14H - 15H;614;394;20230530;NA
1217;51;51_PSO. DE LAS MORERAS;16H - 17H;637;411;20230530;NA
1218;51;51_PSO. DE LAS MORERAS;17H - 18H;677;224;20230530;NA
1221;51;51_PSO. DE LAS MORERAS;20H - 21H;172;115;20230530;NA
1223;51;51_PSO. DE LAS MORERAS;22H - 23H;33;31;20230530;NA
1224;51;51_PSO. DE LAS MORERAS;23H - 24H;23;24;20230530;NA
1228;52;52_C/ LUIS GARCIA BERLANGA;03H - 04H;38;58;20230530;NA
1236;52;52_C/ LUIS GARCIA BERLANGA;11H - 12H;740;820;20230530;NA
1239;52;52_C/ LUIS GARCIA BERLANGA;14H - 15H;1083;1304;20230530;NA
1240;52;52_C/ LUIS GARCIA BERLANGA;15H - 16H;1104;1299;20230530;NA
1243;52;52_C/ LUIS GARCIA BERLANGA;18H - 19H;1162;1217;20230530;NA
1244;52;52_C/ LUIS GARCIA BERLANGA;19H - 20H;1200;1280;20230530;NA
1246;52;52_C/ LUIS GARCIA BERLANGA;21H - 22H;835;569;20230530;NA
1247;52;52_C/ LUIS GARCIA BERLANGA;22H - 23H;507;287;20230530;NA
1251;53;53_C/ LUIS GARCIA BERLANGA;02H - 03H;159;87;20230530;NA
1256;53;53_C/ LUIS GARCIA BERLANGA;07H - 08H;221;313;20230530;NA
1257;53;53_C/ LUIS GARCIA BERLANGA;08H - 09H;333;721;20230530;NA
1261;53;53_C/ LUIS GARCIA BERLANGA;12H - 13H;1316;1541;20230530;NA
1262;53;53_C/ LUIS GARCIA BERLANGA;13H - 14H;1231;1528;20230530;NA
1264;53;53_C/ LUIS GARCIA BERLANGA;15H - 16H;1348;1535;20230530;NA
1265;53;53_C/ LUIS GARCIA BERLANGA;16H - 17H;1639;1504;20230530;NA
1268;53;53_C/ LUIS GARCIA BERLANGA;19H - 20H;1786;1703;20230530;NA
1269;53;53_C/ LUIS GARCIA BERLANGA;20H - 21H;1550;1252;20230530;NA
1275;54;54_PASEO ALAMEDA;02H - 03H;214;134;20230530;NA
1284;54;54_PASEO ALAMEDA;11H - 12H;1099;1509;20230530;NA
1285;54;54_PASEO ALAMEDA;12H - 13H;1098;1352;20230530;NA
1294;54;54_PASEO ALAMEDA;21H - 22H;1455;1260;20230530;NA
1307;55;55_AVDA. DE FRANCIA;10H - 11H;783;627;20230530;NA
1308;55;55_AVDA. DE FRANCIA;11H - 12H;937;703;20230530;NA
1310;55;55_AVDA. DE FRANCIA;13H - 14H;711;1085;20230530;NA
1313;55;55_AVDA. DE FRANCIA;16H - 17H;1317;969;20230530;NA
1314;55;55_AVDA. DE FRANCIA;17H - 18H;1269;1167;20230530;NA
1316;55;55_AVDA. DE FRANCIA;19H - 20H;1162;1465;20230530;NA
1318;55;55_AVDA. DE FRANCIA;21H - 22H;756;924;20230530;NA
1319;55;55_AVDA. DE FRANCIA;22H - 23H;508;634;20230530;NA
1321;56;56_AVDA. DE FRANCIA;00H - 01H;105;256;20230530;NA
1322;56;56_AVDA. DE FRANCIA;01H - 02H;61;170;20230530;NA
1325;56;56_AVDA. DE FRANCIA;04H - 05H;22;51;20230530;NA
1328;56;56_AVDA. DE FRANCIA;07H - 08H;570;235;20230530;NA
1332;56;56_AVDA. DE FRANCIA;11H - 12H;953;1085;20230530;NA
1333;56;56_AVDA. DE FRANCIA;12H - 13H;1150;978;20230530;NA
1334;56;56_AVDA. DE FRANCIA;13H - 14H;1156;836;20230530;NA
1338;56;56_AVDA. DE FRANCIA;17H - 18H;1136;1180;20230530;NA
1339;56;56_AVDA. DE FRANCIA;18H - 19H;1206;1457;20230530;NA
1346;57;057_CALLE PINTOR MONLEON;01H - 02H;237;257;20230530;NA
1349;57;057_CALLE PINTOR MONLEON;04H - 05H;109;55;20230530;NA
1351;57;057_CALLE PINTOR MONLEON;06H - 07H;114;183;20230530;NA
1355;57;057_CALLE PINTOR MONLEON;10H - 11H;1280;977;20230530;NA
1356;57;057_CALLE PINTOR MONLEON;11H - 12H;1394;1147;20230530;NA
1357;57;057_CALLE PINTOR MONLEON;12H - 13H;1202;1277;20230530;NA
1362;57;057_CALLE PINTOR MONLEON;17H - 18H;1483;1567;20230530;NA
1363;57;057_CALLE PINTOR MONLEON;18H - 19H;2166;1878;20230530;NA
1364;57;057_CALLE PINTOR MONLEON;19H - 20H;1957;1851;20230530;NA
1365;57;057_CALLE PINTOR MONLEON;20H - 21H;1496;1373;20230530;NA
1367;57;057_CALLE PINTOR MONLEON;22H - 23H;564;782;20230530;NA
1369;58;058_PLAZA DE ESPAÑA;00H - 01H;454;340;20230530;NA
1370;58;058_PLAZA DE ESPAÑA;01H - 02H;288;145;20230530;NA
1373;58;058_PLAZA DE ESPAÑA;04H - 05H;82;126;20230530;NA
1376;58;058_PLAZA DE ESPAÑA;07H - 08H;667;981;20230530;NA
1379;58;058_PLAZA DE ESPAÑA;10H - 11H;696;869;20230530;NA
1384;58;058_PLAZA DE ESPAÑA;15H - 16H;1136;988;20230530;NA
1385;58;058_PLAZA DE ESPAÑA;16H - 17H;920;1106;20230530;NA
1386;58;058_PLAZA DE ESPAÑA;17H - 18H;1081;1185;20230530;NA
1391;58;058_PLAZA DE ESPAÑA;22H - 23H;562;469;20230530;NA
1396;59;059_AVDA. DE BALEARES I;03H - 04H;46;55;20230530;NA
1399;59;059_AVDA. DE BALEARES I;06H - 07H;248;56;20230530;NA
1400;59;059_AVDA. DE BALEARES I;07H - 08H;1060;568;20230530;NA
1401;59;059_AVDA. DE BALEARES I;08H - 09H;1377;698;20230530;NA
1402;59;059_AVDA. DE BALEARES I;09H - 10H;701;756;20230530;NA
1405;59;059_AVDA. DE BALEARES I;12H - 13H;1086;1174;20230530;NA
1410;59;059_AVDA. DE BALEARES I;17H - 18H;1273;1211;20230530;NA
1413;59;059_AVDA. DE BALEARES I;20H - 21H;1162;1306;20230530;NA
1415;59;059_AVDA. DE BALEARES I;22H - 23H;391;507;20230530;NA
1416;59;059_AVDA. DE BALEARES I;23H - 24H;230;316;20230530;NA
1418;60;060_AVDA.BALEARES II;01H - 02H;73;135;20230530;NA
1420;60;060_AVDA.BALEARES II;03H - 04H;53;51;20230530;NA
1422;60;060_AVDA.BALEARES II;05H - 06H;26;38;20230530;NA
1426;60;060_AVDA.BALEARES II;09H - 10H;677;794;20230530;NA
1427;60;060_AVDA.BALEARES II;10H - 11H;532;444;20230530;NA
1434;60;060_AVDA.BALEARES II;17H - 18H;1006;960;20230530;NA
1437;60;060_AVDA.BALEARES II;20H - 21H;1004;857;20230530;NA
1438;60;060_AVDA.BALEARES II;21H - 22H;670;732;20230530;NA
1440;60;060_AVDA.BALEARES II;23H - 24H;155;248;20230530;NA
1441;61;061_VICENTE VIDAL;00H - 01H;138;271;20230530;NA
1448;61;061_VICENTE VIDAL;07H - 08H;1153;383;20230530;NA
1450;61;061_VICENTE VIDAL;09H - 10H;861;529;20230530;NA
1464;61;061_VICENTE VIDAL;23H - 24H;168;311;20230530;NA
1466;62;062_MENORCA;01H - 02H;71;162;20230530;NA
1467;62;062_MENORCA;02H - 03H;29;97;20230530;NA
1468;62;062_MENORCA;03H - 04H;31;60;20230530;NA
1471;62;062_MENORCA;06H - 07H;164;112;20230530;NA
1472;62;062_MENORCA;07H - 08H;453;479;20230530;NA
1473;62;062_MENORCA;08H - 09H;579;651;20230530;NA
1474;62;062_MENORCA;09H - 10H;480;351;20230530;NA
1479;62;062_MENORCA;14H - 15H;1047;689;20230530;NA
1483;62;062_MENORCA;18H - 19H;746;871;20230530;NA
1486;62;062_MENORCA;21H - 22H;472;601;20230530;NA
1487;62;062_MENORCA;22H - 23H;332;486;20230530;NA
1493;63;063_AVDA. DEL PUERTO I;04H - 05H;105;87;20230530;NA
1494;63;063_AVDA. DEL PUERTO I;05H - 06H;99;72;20230530;NA
1496;63;063_AVDA. DEL PUERTO I;07H - 08H;633;841;20230530;NA
1498;63;063_AVDA. DEL PUERTO I;09H - 10H;1286;1371;20230530;NA
1500;63;063_AVDA. DEL PUERTO I;11H - 12H;1415;1275;20230530;NA
1503;63;063_AVDA. DEL PUERTO I;14H - 15H;1524;1637;20230530;NA
1505;63;063_AVDA. DEL PUERTO I;16H - 17H;1415;1206;20230530;NA
1506;63;063_AVDA. DEL PUERTO I;17H - 18H;1363;1474;20230530;NA
1508;63;063_AVDA. DEL PUERTO I;19H - 20H;1802;1749;20230530;NA
1509;63;063_AVDA. DEL PUERTO I;20H - 21H;1397;1394;20230530;NA
1511;63;063_AVDA. DEL PUERTO I;22H - 23H;642;781;20230530;NA
1515;64;064_AVDA. DEL PUERTO II;02H - 03H;274;170;20230530;NA
1517;64;064_AVDA. DEL PUERTO II;04H - 05H;42;70;20230530;NA
1523;64;064_AVDA. DEL PUERTO II;10H - 11H;1426;1108;20230530;NA
1524;64;064_AVDA. DEL PUERTO II;11H - 12H;1429;1251;20230530;NA
1525;64;064_AVDA. DEL PUERTO II;12H - 13H;1316;1332;20230530;NA
1527;64;064_AVDA. DEL PUERTO II;14H - 15H;1597;2158;20230530;NA
1528;64;064_AVDA. DEL PUERTO II;15H - 16H;1528;1340;20230530;NA
1530;64;064_AVDA. DEL PUERTO II;17H - 18H;1678;1819;20230530;NA
1533;64;064_AVDA. DEL PUERTO II;20H - 21H;1270;1666;20230530;NA
1536;64;064_AVDA. DEL PUERTO II;23H - 24H;269;511;20230530;NA
1537;65;065_AVDA. DEL PUERTO III;00H - 01H;300;707;20230530;NA
1545;65;065_AVDA. DEL PUERTO III;08H - 09H;2210;1046;20230530;NA
1547;65;065_AVDA. DEL PUERTO III;10H - 11H;1809;1696;20230530;NA
1550;65;065_AVDA. DEL PUERTO III;13H - 14H;2037;2097;20230530;NA
1553;65;065_AVDA. DEL PUERTO III;16H - 17H;1709;2006;20230530;NA
1554;65;065_AVDA. DEL PUERTO III;17H - 18H;2109;2325;20230530;NA
1557;65;065_AVDA. DEL PUERTO III;20H - 21H;1980;2374;20230530;NA
1558;65;065_AVDA. DEL PUERTO III;21H - 22H;1811;1713;20230530;NA
1560;65;065_AVDA. DEL PUERTO III;23H - 24H;461;753;20230530;NA
1566;66;066_GUILLEN DE ANGLESOLA;05H - 06H;53;50;20230530;NA
1572;66;066_GUILLEN DE ANGLESOLA;11H - 12H;1676;1343;20230530;NA
1573;66;066_GUILLEN DE ANGLESOLA;12H - 13H;1581;1615;20230530;NA
1575;66;066_GUILLEN DE ANGLESOLA;14H - 15H;1804;2447;20230530;NA
1586;67;067_JUAN VERDEGUER;01H - 02H;38;119;20230530;NA
1590;67;067_JUAN VERDEGUER;05H - 06H;128;18;20230530;NA
1593;67;067_JUAN VERDEGUER;08H - 09H;501;555;20230530;NA
1594;67;067_JUAN VERDEGUER;09H - 10H;523;422;20230530;NA
1595;67;067_JUAN VERDEGUER;10H - 11H;419;261;20230530;NA
1596;67;067_JUAN VERDEGUER;11H - 12H;485;317;20230530;NA
1598;67;067_JUAN VERDEGUER;13H - 14H;468;411;20230530;NA
1601;67;067_JUAN VERDEGUER;16H - 17H;404;479;20230530;NA
1604;67;067_JUAN VERDEGUER;19H - 20H;505;568;20230530;NA
1608;67;067_JUAN VERDEGUER;23H - 24H;105;151;20230530;NA
1611;68;068_AVDA. DEL PUERTO IV;02H - 03H;31;97;20230530;NA
1612;68;068_AVDA. DEL PUERTO IV;03H - 04H;28;53;20230530;NA
1620;68;068_AVDA. DEL PUERTO IV;11H - 12H;1384;980;20230530;NA
1631;68;068_AVDA. DEL PUERTO IV;22H - 23H;422;712;20230530;NA
1634;69;069_AVDA. DEL PUERTO;01H - 02H;175;415;20230530;NA
1635;69;069_AVDA. DEL PUERTO;02H - 03H;89;175;20230530;NA
1638;69;069_AVDA. DEL PUERTO;05H - 06H;192;104;20230530;NA
1640;69;069_AVDA. DEL PUERTO;07H - 08H;877;487;20230530;NA
1644;69;069_AVDA. DEL PUERTO;11H - 12H;1572;1278;20230530;NA
1646;69;069_AVDA. DEL PUERTO;13H - 14H;2041;1686;20230530;NA
1648;69;069_AVDA. DEL PUERTO;15H - 16H;1596;1569;20230530;NA
1651;69;069_AVDA. DEL PUERTO;18H - 19H;1874;2045;20230530;NA
1654;69;069_AVDA. DEL PUERTO;21H - 22H;1216;1517;20230530;NA
1655;69;069_AVDA. DEL PUERTO;22H - 23H;717;756;20230530;NA
1656;69;069_AVDA. DEL PUERTO;23H - 24H;365;607;20230530;NA
1658;70;70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA;01H - 02H;84;43;20230530;NA
1661;70;70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA;04H - 05H;27;21;20230530;NA
1662;70;70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA;05H - 06H;16;104;20230530;NA
1668;70;70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA;11H - 12H;655;982;20230530;NA
1674;70;70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA;17H - 18H;1332;1294;20230530;NA
1677;70;70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA;20H - 21H;1286;782;20230530;NA
1681;71;071_AVDA DEL PUERTO VI;00H - 01H;675;503;20230530;NA
1682;71;071_AVDA DEL PUERTO VI;01H - 02H;314;322;20230530;NA
1683;71;071_AVDA DEL PUERTO VI;02H - 03H;162;164;20230530;NA
1685;71;071_AVDA DEL PUERTO VI;04H - 05H;41;100;20230530;NA
1687;71;071_AVDA DEL PUERTO VI;06H - 07H;448;75;20230530;NA
1693;71;071_AVDA DEL PUERTO VI;12H - 13H;1453;1484;20230530;NA
1696;71;071_AVDA DEL PUERTO VI;15H - 16H;1628;1704;20230530;NA
1700;71;071_AVDA DEL PUERTO VI;19H - 20H;1698;1825;20230530;NA
1702;71;071_AVDA DEL PUERTO VI;21H - 22H;1220;1130;20230530;NA
1703;71;071_AVDA DEL PUERTO VI;22H - 23H;788;742;20230530;NA
1710;72;072_RAMIRO MAETZU;05H - 06H;68;41;20230530;NA
1711;72;072_RAMIRO MAETZU;06H - 07H;253;91;20230530;NA
1712;72;072_RAMIRO MAETZU;07H - 08H;1379;190;20230530;NA
1717;72;072_RAMIRO MAETZU;12H - 13H;870;989;20230530;NA
1721;72;072_RAMIRO MAETZU;16H - 17H;1332;963;20230530;NA
1723;72;072_RAMIRO MAETZU;18H - 19H;1272;1643;20230530;NA
1725;72;072_RAMIRO MAETZU;20H - 21H;1147;1573;20230530;NA
1727;72;072_RAMIRO MAETZU;22H - 23H;385;667;20230530;NA
1732;73;073_JERONIMO MONSORIU;03H - 04H;34;110;20230530;NA
1733;73;073_JERONIMO MONSORIU;04H - 05H;27;60;20230530;NA
1739;73;073_JERONIMO MONSORIU;10H - 11H;1050;616;20230530;NA
1740;73;073_JERONIMO MONSORIU;11H - 12H;1086;792;20230530;NA
1750;73;073_JERONIMO MONSORIU;21H - 22H;1053;1331;20230530;NA
1752;73;073_JERONIMO MONSORIU;23H - 24H;241;527;20230530;NA
1756;74;074_PLAZA SAN FELIPE NERI;03H - 04H;65;119;20230530;NA
1761;74;074_PLAZA SAN FELIPE NERI;08H - 09H;1562;478;20230530;NA
1766;74;074_PLAZA SAN FELIPE NERI;13H - 14H;923;1092;20230530;NA
1768;74;074_PLAZA SAN FELIPE NERI;15H - 16H;1548;1184;20230530;NA
1770;74;074_PLAZA SAN FELIPE NERI;17H - 18H;1195;1144;20230530;NA
1771;74;074_PLAZA SAN FELIPE NERI;18H - 19H;1240;1380;20230530;NA
1774;74;074_PLAZA SAN FELIPE NERI;21H - 22H;793;1003;20230530;NA
1779;75;075_CAMPOAMOR I;02H - 03H;154;220;20230530;NA
1780;75;075_CAMPOAMOR I;03H - 04H;148;176;20230530;NA
1783;75;075_CAMPOAMOR I;06H - 07H;419;95;20230530;NA
1784;75;075_CAMPOAMOR I;07H - 08H;1341;540;20230530;NA
1789;75;075_CAMPOAMOR I;12H - 13H;1591;1382;20230530;NA
1793;75;075_CAMPOAMOR I;16H - 17H;1567;1304;20230530;NA
1794;75;075_CAMPOAMOR I;17H - 18H;1727;1521;20230530;NA
1796;75;075_CAMPOAMOR I;19H - 20H;1697;1984;20230530;NA
1797;75;075_CAMPOAMOR I;20H - 21H;1357;2073;20230530;NA
1799;75;075_CAMPOAMOR I;22H - 23H;552;1258;20230530;NA
1808;76;076_CAMPOAMOR II;07H - 08H;1388;192;20230530;NA
1809;76;076_CAMPOAMOR II;08H - 09H;1606;599;20230530;NA
1813;76;076_CAMPOAMOR II;12H - 13H;1200;1357;20230530;NA
1819;76;076_CAMPOAMOR II;18H - 19H;1244;1537;20230530;NA
1827;77;77_C/ MOLINELL;02H - 03H;89;182;20230530;NA
1829;77;77_C/ MOLINELL;04H - 05H;26;81;20230530;NA
1832;77;77_C/ MOLINELL;07H - 08H;466;219;20230530;NA
1834;77;77_C/ MOLINELL;09H - 10H;1085;444;20230530;NA
1836;77;77_C/ MOLINELL;11H - 12H;714;581;20230530;NA
1839;77;77_C/ MOLINELL;14H - 15H;828;877;20230530;NA
1842;77;77_C/ MOLINELL;17H - 18H;861;759;20230530;NA
1854;78;078_AVDA. ARAGÓN I;05H - 06H;48;30;20230530;NA
1855;78;078_AVDA. ARAGÓN I;06H - 07H;78;177;20230530;NA
1857;78;078_AVDA. ARAGÓN I;08H - 09H;1014;1332;20230530;NA
1859;78;078_AVDA. ARAGÓN I;10H - 11H;819;689;20230530;NA
1860;78;078_AVDA. ARAGÓN I;11H - 12H;807;933;20230530;NA
1865;78;078_AVDA. ARAGÓN I;16H - 17H;1106;1066;20230530;NA
1871;78;078_AVDA. ARAGÓN I;22H - 23H;571;592;20230530;NA
1873;79;079_AVDA. ARAGON II;00H - 01H;970;705;20230530;NA
1881;79;079_AVDA. ARAGON II;08H - 09H;1948;2464;20230530;NA
1884;79;079_AVDA. ARAGON II;11H - 12H;1397;1231;20230530;NA
1886;79;079_AVDA. ARAGON II;13H - 14H;1574;2003;20230530;NA
1888;79;079_AVDA. ARAGON II;15H - 16H;2165;2011;20230530;NA
1890;79;079_AVDA. ARAGON II;17H - 18H;2163;1676;20230530;NA
1891;79;079_AVDA. ARAGON II;18H - 19H;2197;2106;20230530;NA
1893;79;079_AVDA. ARAGON II;20H - 21H;1784;2021;20230530;NA
1895;79;079_AVDA. ARAGON II;22H - 23H;908;1006;20230530;NA
1896;79;079_AVDA. ARAGON II;23H - 24H;975;786;20230530;NA
1898;80;080_AMADEO SAVOIA;01H - 02H;167;73;20230530;NA
